current_rest_link,review_date,review_comments,review_rating
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,11/22/2020,袋子似乎不是耐熱的，底部已經漏了，並不是外送員的問題，是直接底部漏。附的塑膠碗也因為熱而融到變型，蠻可怕的。,1/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,11/19/2020,餐點一般般，沒有說特別好吃，不過外送員的服務很好，送上樓還很客氣。,3/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,10/27/2020,喝的出是天然的湯頭喔,5/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,10/21/2020,一點香茅味都沒，不推,1/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,10/15/2020,料真的比其他店少很多肉片3~4片 有備註要沙茶和辣椒都沒有給,1/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,10/15/2020,湯頭還好 料蠻多,4/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,10/12/2020,料算滿多，如果能附沾醬會更棒,4/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,10/7/2020,清爽好吃,5/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,10/6/2020,我加點的雞蛋沒有在裡面,2/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,9/1/2020,沒餐具是要用手拿嗎？也沒醬料！ 備註就是寫來看的 都不看那顧客幹嘛寫？,2/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,8/26/2020,料有點少，有點可惜,4/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,8/20/2020,外送的人員很貼心，服務非常棒,4/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,7/28/2020,火鍋沒有沾醬有點可惜,4/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,7/20/2020,分量十足，可湯頭沒什麼味道，如果有附醬料更好,3/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,7/19/2020,店家與外送員辛苦了，謝謝你們,5/5
f8mx/ning-meng-xiang-mao-huo-guo-zhuan-mai-dian-gao-xiong-guang-xing-dian,6/26/2020,火鍋沒付醬怎麼吃,2/5
bxn7/yi-pin-xian-huo-guo,10/11/2021,加購餐點那包破掉了整包袋子裡都是湯 有待加強，其他都不錯,3/5
bxn7/yi-pin-xian-huo-guo,10/11/2021,之前住附近就吃過，是好吃的，缺點倒是一直一樣，送的白飯不怎麼好吃,5/5
bxn7/yi-pin-xian-huo-guo,9/25/2021,加點凍豆腐結果一鍋裡面只有一塊⋯,4/5
bxn7/yi-pin-xian-huo-guo,9/23/2021,好ㄘ,5/5
bxn7/yi-pin-xian-huo-guo,9/14/2021,高麗菜專賣吧,1/5
bxn7/yi-pin-xian-huo-guo,8/16/2021,雖然有少送餐但是備註說想要豆瓣醬有給我 謝謝老闆,5/5
bxn7/yi-pin-xian-huo-guo,8/12/2021,好吃,5/5
bxn7/yi-pin-xian-huo-guo,8/3/2021,好吃,5/5
bxn7/yi-pin-xian-huo-guo,7/19/2021,好吃,4/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,7/25/2021,普通的海鮮炒麵,3/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,7/20/2021,CP值太低了,3/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,7/20/2021,包裝完整 便當精緻排骨好吃 炒花椰菜乾好吃,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,7/2/2021,菜色香，火候掌握適當，但是考量健康，鹽少加一點更完美。,3/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,6/30/2021,蝦仁超迷你,3/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,6/28/2021,海產粥份量大又好吃 海產新鮮 金瓜米粉也很好價格又實惠,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,6/25/2021,很棒！,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,6/5/2021,好吃,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,5/27/2021,三杯雞太乾。,2/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,5/24/2021,味增魚片湯不知為何是酸的，而且豆腐也是酸的～第一次吃到這麼神奇的口味,4/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,5/19/2021,炒米粉很好吃,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,4/15/2021,物超所值， 但飯偏硬，請改進,4/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,4/8/2021,謝謝店家如實按照需求製作美味的料理,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,4/7/2021,謝謝如實按照訂單需求製作餐點,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,3/24/2021,魯豆腐是酸掉的,3/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,3/18/2021,魚蛋沙拉沒放美乃滋或醬料,4/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,3/3/2021,👍好撐😄,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,11/28/2020,訂單內容跟實際送餐內不符,1/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,11/6/2020,讚,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,11/1/2020,註明不要蔥蒜 還是放了,2/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,9/7/2020,海鮮料滿少的,4/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,7/4/2020,南瓜米苔木好吃,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,4/28/2020,有點鹹,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,3/23/2020,叫了金瓜米苔目，送錯成金瓜米粉,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,11/14/2019,好吃,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,11/5/2019,非常美味老闆非常佛心菜色多👍👍👍👍👍,5/5
a3ue/kun-ji-shi-tang-andji-bei-dao-hai-xian,11/4/2019,非常好吃料多實在,5/5
j7ce/qi-xian-tu-tuo-yu-geng,9/28/2021,15元白飯 少的誇張,3/5
j7ce/qi-xian-tu-tuo-yu-geng,9/23/2021,土魠魚粉太厚 吃到太白粉,3/5
j7ce/qi-xian-tu-tuo-yu-geng,8/18/2021,都不給辣椒,4/5
j7ce/qi-xian-tu-tuo-yu-geng,8/18/2021,好吃👍👍👍喜歡😍😍,5/5
j7ce/qi-xian-tu-tuo-yu-geng,8/11/2021,雖然外送時間顯示為15分鐘，但實際收到餐點時間是一小時又20分鐘後，不停無限延後！麻煩請提供較確切的等候時間，若無法接單請關閉！謝謝！,1/5
j7ce/qi-xian-tu-tuo-yu-geng,8/6/2021,土魠魚肉燥飯獲得怎麼沒有肉燥？,3/5
j7ce/qi-xian-tu-tuo-yu-geng,8/5/2021,付了三顆滷蛋的費用。只放了一顆。,2/5
j7ce/qi-xian-tu-tuo-yu-geng,7/28/2021,沒有準備好餐點⋯,1/5
j7ce/qi-xian-tu-tuo-yu-geng,5/14/2021,買土魠魚羹 沒給土魠魚😅,3/5
j7ce/qi-xian-tu-tuo-yu-geng,5/10/2021,單點土魠魚跟土魠魚麵跟的魚肉竟然只差一塊 結果一樣要說95覺得這樣的價格太不合理,2/5
j7ce/qi-xian-tu-tuo-yu-geng,4/4/2021,餐點價格對比份量稍貴,4/5
j7ce/qi-xian-tu-tuo-yu-geng,3/29/2021,吃到塑膠片，請問怎麼處理？,1/5
j7ce/qi-xian-tu-tuo-yu-geng,3/28/2021,95元這樣有點少,4/5
j7ce/qi-xian-tu-tuo-yu-geng,2/3/2021,羹的味道可以不要那麼甜，會更好喝👍🏻,5/5
j7ce/qi-xian-tu-tuo-yu-geng,1/10/2021,裡面有蟲,1/5
j7ce/qi-xian-tu-tuo-yu-geng,1/1/2021,好吃！,5/5
j7ce/qi-xian-tu-tuo-yu-geng,12/26/2020,麵羹的湯頭蠻好喝的，微偏甜，是我喜歡的口味，覺得很不錯，喜歡偏甜口感的人應該會喜歡。送來的時候湯還是熱的會冒煙，感謝店家跟外送員的即時🤣,5/5
j7ce/qi-xian-tu-tuo-yu-geng,11/28/2020,只有四塊魚塊，沒其它料，太貴,2/5
j7ce/qi-xian-tu-tuo-yu-geng,11/23/2020,飯根本半天了,3/5
j7ce/qi-xian-tu-tuo-yu-geng,11/19/2020,滷雞腿很材,4/5
j7ce/qi-xian-tu-tuo-yu-geng,11/18/2020,土魠魚太甜了 但是羹 還蠻好吃的,3/5
j7ce/qi-xian-tu-tuo-yu-geng,11/17/2020,魚好好吃～～～,5/5
j7ce/qi-xian-tu-tuo-yu-geng,11/14/2020,價位偏高,3/5
j7ce/qi-xian-tu-tuo-yu-geng,11/13/2020,餐點好吃,5/5
j7ce/qi-xian-tu-tuo-yu-geng,11/13/2020,照片與實體不符合,1/5
j7ce/qi-xian-tu-tuo-yu-geng,11/12/2020,份量太少不符合這個價位的品質， 而且明明就不是店內價卻標明店內價， 是想混淆消費者嗎⋯⋯,1/5
j7ce/qi-xian-tu-tuo-yu-geng,11/6/2020,好吃，但備餐太久，有加麵選項會更好,4/5
j7ce/qi-xian-tu-tuo-yu-geng,11/5/2020,滿意,5/5
j7ce/qi-xian-tu-tuo-yu-geng,11/4/2020,不錯吃,5/5
klu6/lao-dian-mian-yan-shui-yi-mian-zuo-ying-zhong-yan-dian,10/11/2021,量少,2/5
klu6/lao-dian-mian-yan-shui-yi-mian-zuo-ying-zhong-yan-dian,9/27/2021,好好吃😋,5/5
klu6/lao-dian-mian-yan-shui-yi-mian-zuo-ying-zhong-yan-dian,8/31/2021,好吃,5/5
klu6/lao-dian-mian-yan-shui-yi-mian-zuo-ying-zhong-yan-dian,8/30/2021,都沒附辣醬,4/5
klu6/lao-dian-mian-yan-shui-yi-mian-zuo-ying-zhong-yan-dian,8/18/2021,好吃，綜合魯味有照片中的粉腸更好。,5/5
klu6/lao-dian-mian-yan-shui-yi-mian-zuo-ying-zhong-yan-dian,7/23/2021,餛飩意麵沒餛飩,1/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,9/25/2021,今天的米飯沒有熟透。,4/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,7/28/2021,太鹹了，吃不慣,3/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,7/23/2021,炸雞腿好酥脆唷！不過菜跟湯有點鹹....,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,7/10/2021,乾淨 好吃,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,6/30/2021,乾淨，包裝完整，白飯煮的不錯，煮餐雞腿和梅乾肉也有水準，但配菜就一般。,4/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,6/29/2021,非常好吃 雞湯也很好喝不用吐骨頭很方便,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,5/25/2021,收到才發現原本點的雞腿飯變排骨飯，希望下次別再送錯了,3/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,5/18/2021,好吃，下次還會回購。,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,3/20/2021,新鮮，好吃，美味，料很多👍,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,12/17/2020,依然好吃,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,12/10/2020,好吃！,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,12/4/2020,沒有蛋,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,12/3/2020,飯太太硬了，配菜的菜類，都沒有味道，,2/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,11/26/2020,超好吃！份量也很夠！,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,11/24/2020,好吃！,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,11/3/2020,梅乾扣肉飯很好吃,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,9/8/2020,有苦瓜,1/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,7/17/2020,剝皮辣椒雞湯不錯 雞腿飯讚讚,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,7/7/2020,好吃 份量夠 湯蠻大碗 價錢公道,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,6/30/2020,The food was delayed almost 50mins!!,3/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,5/30/2020,紫菜蛋花湯酸掉的,3/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,5/21/2020,"菜炒的很好吃, 主菜就一般, 還OK.",5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,4/27/2020,湯有漏出來,3/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,4/22/2020,配菜有點少,4/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,4/22/2020,排骨和剝皮辣椒雞湯好吃，但便當份量有點少偏油,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,3/22/2020,炸雞腿炸的剛好，建議可加胡椒鹽調味。整體不會太油與過鹹，是會再回購的店。,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,2/26/2020,好吃的古早味雞腿,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,2/14/2020,挺好吃,5/5
d5yl/hao-shi-chen-bian-dang-zhuan-mai-dian,2/12/2020,好吃,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,9/17/2021,牛肉燴飯 沒有幾塊肉 全部都是空心菜 不知道還以為是吃空心菜燴飯,2/5
s9if/zheng-zong-tu-zai-niu-za-tang,8/21/2021,牛肉燴飯好吃😋,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,8/15/2021,湯很好喝,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,8/5/2021,等餐的時間一直往後延 來給別人的感覺很不好,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,7/16/2021,店家很好吃,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/29/2021,齁甲,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/25/2021,偏甜,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/18/2021,兩個字 好吃,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/8/2021,太久了,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/6/2021,東西好吃，但麻煩不要一次接那麼多單讓人家等一個多小時真的餓到胃痛,2/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/6/2021,貴又難吃，等的又久,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/6/2021,份量夠，肉也滿多的，會繼續回購！,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,6/5/2021,有點太貴,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,5/31/2021,完全不到那個價位,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,5/19/2021,很少,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,4/24/2021,加油,2/5
s9if/zheng-zong-tu-zai-niu-za-tang,4/23/2021,要放辣沒放辣，味道普普,2/5
s9if/zheng-zong-tu-zai-niu-za-tang,4/20/2021,湯頭裡加了九層塔太搶味了,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,4/11/2021,超級好吃的份量又足,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,3/20/2021,不錯吃但以價位來說份量太小,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,3/19/2021,餐點味道很好吃，就是量稍微少了一些,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,2/17/2021,滷牛肉份量有點少 / 牛肉湯都沒有付蘸醬.....但有碟子...,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,1/31/2021,麻油牛肝湯汁都漏出來了 有點可惜,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,1/24/2021,飯硬 味道淡,3/5
s9if/zheng-zong-tu-zai-niu-za-tang,1/23/2021,量少 口味不佳 CP值低,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,1/17/2021,有注明要辣，可是，沒有，我是無辣不歡的，這樣覺得東西不怎麼樣,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,1/10/2021,非常好吃，點了燴飯和牛雜，尖峰時段等久一點也值得。尤其愛吃辣的，店家另外附上的辣椒醬絕對滿意！,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,1/6/2021,不錯吃,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,12/26/2020,送餐少一碗白飯- -凸,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,12/20/2020,CP值很高，祝福貴店 生意興隆,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,12/6/2020,希望燴飯可以單點，不想加湯，謝謝,3/5
s9if/zheng-zong-tu-zai-niu-za-tang,12/1/2020,湯頭很純很香,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/26/2020,難吃,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/23/2020,湯還好 燴飯好吃😋,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/15/2020,白飯飯量以15元來說太少了,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/14/2020,裡面材料都很少感覺很貴,3/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/12/2020,沙茶牛肉燴飯爆好吃的！！！份量充足👍🏻,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/11/2020,150元的滷味 很硬 ，湯頭不夠鹹 沒味道,1/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/4/2020,還不錯吃,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/3/2020,不錯吃,3/5
s9if/zheng-zong-tu-zai-niu-za-tang,11/1/2020,出餐好慢,2/5
s9if/zheng-zong-tu-zai-niu-za-tang,10/29/2020,湯沒味道只有九層塔的味道，燴飯很好吃,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,10/29/2020,給我醬料碟子，但沒給醬料⋯,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,10/28/2020,牛雜湯的湯頭很香，料蠻多的,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,10/27/2020,東西很好吃,4/5
s9if/zheng-zong-tu-zai-niu-za-tang,10/25/2020,燴飯好吃。湯也非常好喝喔！ 覺得菜單可以再新增加辣的選項 提供客戶選擇,5/5
s9if/zheng-zong-tu-zai-niu-za-tang,10/23/2020,牛肉燴飯，飯很多肉完整的大概三片其他都是碎肉，牛雜湯，湯底不錯喝料的脂肪有點多,3/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,10/13/2021,餐點備註請多注意,1/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,9/6/2021,潛艇堡好吃,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,8/26/2021,好吃～,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,8/19/2021,超好吃，百吃不膩,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,8/6/2021,超好吃的啦,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,7/21/2021,好吃,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,7/15/2021,包裝太可愛了都是三麗鷗！奶茶太好喝！,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,6/9/2021,很棒,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,5/3/2021,火腿蛋土司加番茄醬有點奇怪,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,4/19/2021,餐點做錯兩樣，肉鬆起司沒起司，辣卡拉雞變辣雞，請改進,2/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,3/30/2021,不錯吃,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,1/26/2021,肉有股特別的味道，不知道怎麼形容。 但口味不太理想。,4/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,1/5/2021,幾天沒訂餐，今天訂餐東西漲價了！,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,12/9/2020,還可以,4/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,11/25/2020,紅茶太甜,4/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,11/20/2020,拜託不要再送錯餐點了 卡拉雞跟嫩雞也差太多了,1/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,10/28/2020,根本沒收到,1/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,9/30/2020,漢堡的生菜太少了,4/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,9/11/2020,外送人員態度很差,4/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,9/4/2020,料很足，好吃！,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,8/26/2020,薯條超級無敵少！，外送等了快50分鐘超扯,4/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,8/25/2020,讚,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,8/14/2020,奶茶很水,3/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,7/29/2020,因為文橫店休息才點成功店，沒想到品質卻有落差，袋子太小 導致來的時候漢堡都扁掉，薯條炸過頭，檸檬雞柳也不一樣 文橫是長條大塊的 熱狗也沒切 再來奶茶都水味 味道好淡，跟昨天文橫點的是一樣的餐點 品質卻不一樣☹️,1/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,7/16/2020,沒給餐具跟吸管,3/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,7/15/2020,備餐太慢,4/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,7/14/2020,蘿蔔糕 煎到都焦黑了，多點愛心如何,2/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,7/2/2020,吃過好多間弘爺但是就你們的最好吃,5/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,6/29/2020,如果..沒辦法用備註功能的要求分裝餐點 就不要打開讓人填寫之後 店家還依然用自己的方式裝 還不如維持原樣⋯⋯裝成這樣不知道怎麼拿給人家🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,3/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,6/23/2020,快,1/5
f5eq/hong-ye-han-bao-gao-xiong-cheng-gong-lu-dian,6/10/2020,蛋餅都焦的.........,2/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,10/6/2021,好吃！划算,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,9/21/2021,感謝阿爸父賜予美味的食物,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,9/20/2021,便宜,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,9/15/2021,沒給湯匙 都收了包裝費 出餐前還是仔細檢查一下吧,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,8/25/2021,美味好吃^^,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,8/13/2021,一次叫太多個 8個 後來再加點4個豬排飯 飯跟醬汁都變少了 有一兩個醬汁都只有半杯 然後裡面沒有料 很傻眼,3/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,8/6/2021,餐點美味、豬排好吃👍,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,8/6/2021,很美味 也熱燙 像現場吃一樣 棒,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,7/23/2021,好吃,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,7/12/2021,飯量很少,3/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,7/9/2021,覺得飯跟豬排都冷了，吃起來有點硬 紅茶還不錯喝,3/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,6/24/2021,來了餐點冷掉了醬汁也冷掉了 多送菜是挺不錯 但一碼歸一碼,4/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,6/19/2021,好吃,4/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,6/15/2021,好吃,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,6/15/2021,今天的便當飯菜及豬排都是冷的,1/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,6/8/2021,非常好吃的買一送一又划算 辛苦了,5/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,2/17/2021,備餐時間不要一直延後 會讓人想取消 另外餐送來都冷了 令人傻眼,1/5
l7xy/yi-ren-guan-gao-xiong-ai-he-dian,11/16/2020,出餐點時間跟預估的時間完全不同，時間一變再變,2/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,10/5/2021,不錯吃，包裝也改了！看起來很乾淨，只是沒附筷子,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,9/23/2021,好吃,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,9/8/2021,湯有撒出來 在麻煩注意一下 謝謝,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,7/18/2021,好ㄘ 連嘴刁的同事都覺得好吃,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,6/17/2021,好吃，但是量不多,4/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,6/1/2021,醬汁包裝不明，分開包裝比較好 炸醬涼麵非常乾,3/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,5/29/2021,湯量不符合 送達時加上灑出到袋子裡的 連一半都沒到 跟客服反應過 但沒得到確切的問題點,3/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,5/20/2021,不錯吃,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,4/14/2021,都好吃,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,3/25/2021,www.072812255.com,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,3/4/2021,拿到餐點有闕漏~打電話去店家詢問後馬上補送~態度良好 餐點訂了麻醬涼麵和乾麵~好吃~,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,1/9/2021,超級有誠意的店家 非常推薦想給十分滿分 而且麻醬涼麵很香辣油很夠味很好吃😋,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,12/16/2020,超好吃 麻醬很香辣椒夠味 湯也很好喝,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,12/16/2020,很好吃,5/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,11/6/2020,太久了！時間要等兩倍時間才送到,1/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,11/3/2020,第二次涼麵不給醬到底要怎麼吃,1/5
w3lv/lin-jia-liang-mian-gao-xiong-dian,10/27/2020,好吃 份量也很夠！,5/5
